,gender,hit_answered_date,hit_creation_date,household_income,household_size,location_city,location_country,location_region,marital_status,post_to_completion_secs,worker_id,year_of_birth,Age
2254,female,10:08.4,59:14.0,"$75,000-$99,999",4,elyria,US,oh,divorced,654,58c9b710c9bded8bb087510321f772fb,1955,61
2255,female,05:57.6,59:12.0,"$75,000-$99,999",1,broomfield,US,co,divorced,4005,1a22712feb02ea1c0d0d50543e731ca1,1969,47
2256,female,45:13.0,44:16.0,"$25,000-$39,999",3,la crosse,US,wi,married,57,c8533d23592275435c9f7ceaf9f1989d,1959,57
2257,female,42:38.4,29:13.0,"$25,000-$39,999",1,helena,US,mt,single,805,c18da8587b2fc171597c48185b3a7379,1993,23
2258,male,36:32.3,14:14.0,"Less than $10,000",4,barcelona,VE,b,married,1338,00d97f7463ab7f0412a8ec1d8d3f43bb,1974,42
2259,male,48:24.9,44:13.0,"$75,000-$99,999",2,lima,US,oh,married,251,ee9d90bf89e4fc508b4bc79a7f7c26c8,1975,41
2260,female,29:42.9,29:11.0,"$25,000-$39,999",4,fort myers,US,fl,married,31,bf6621a4c4120627990e2ef002651bb0,1982,34
2261,female,17:02.1,14:14.0,"$25,000-$39,999",3,eugene,US,or,engaged,168,e8d7194002130ec8fca422bd16874f75,1992,24
2262,male,00:33.6,59:13.0,"$25,000-$39,999",1,nazareth,US,pa,single,80,c60f29f0fa736906b67a5ba29b4314c0,1981,35
2263,male,45:45.3,44:13.0,"$15,000-$24,999",1,martinsville,US,va,single,92,87db15ae50f555fd5024d398476f173b,1990,26
2264,female,35:16.3,29:14.0,"$25,000-$39,999",2,beaverton,US,mi,single,362,91a77265c2e22f8b2a8ec8ba83bb09b1,1976,40
2265,female,17:44.4,59:16.0,"$60,000-$74,999",3,west jordan,US,ut,cohabitating,1108,d9fd992fc11a5dce6412db9301b21cc8,1993,23
2266,female,15:02.0,14:14.0,"Less than $10,000",2,pittsburgh,US,pa,cohabitating,48,3f5c7086aaf6a03e60be82ccd476fb3e,1996,20
2267,female,58:09.1,44:13.0,"$10,000-$14,999",4,smyrna,US,de,married,836,bbfc69f0cab2364dc1fd3afbaa244cd2,1986,30
2268,male,33:45.1,29:16.0,"Less than $10,000",5+,bangalore,IN,ka,single,269,573c9b3164fd8119598bf34b9f50e89e,1995,21
2269,female,27:04.9,14:17.0,"$60,000-$74,999",2,anaheim,US,ca,cohabitating,767,89ca331feaa6b37e13c28c2c1f40c68f,1957,59
2270,female,09:43.3,59:20.0,"$15,000-$24,999",1,ann arbor,US,mi,single,623,fb0833527e7164953444a4b963a8800e,1993,23
2271,female,46:35.3,44:16.0,"$25,000-$39,999",2,san jose,US,ca,cohabitating,139,facc447538b0f97f11f9e5c10d4ddc96,1990,26
2272,male,30:12.6,29:17.0,"Less than $10,000",1,vienna,AT,9,single,55,ef8932a0bc341084b0e02bf741e97c4e,1982,34
2273,male,17:10.2,14:18.0,"$25,000-$39,999",1,philadelphia,US,pa,single,172,66f4d76ee9df23b61829ed090a4c16fa,1989,27
2274,male,04:16.4,59:17.0,"Less than $10,000",3,?,RU,?,single,299,476d17636ed2b85aedc4c6317cd68194,1992,24
2275,female,45:05.1,44:16.0,"$60,000-$74,999",3,mason city,US,il,married,49,c5fa55b75f7ad3c40afe85e1faae36f3,1968,48
2276,female,31:13.0,29:15.0,"Less than $10,000",4,mykolaiv,UA,48,single,117,fb2bc0e1ef7891067db98bf2dcf6e760,1994,22
2277,male,24:28.9,14:16.0,"$15,000-$24,999",1,brandon,US,fl,single,612,17112870acc7a71ffe32d5094fad2d5d,1982,34
2278,female,10:15.1,59:17.0,"$100,000 or more",1,washington,US,dc,single,658,04f08cd66d15728f05ddea12be4efd55,1979,37
2279,male,50:14.3,44:17.0,"$40,000-$59,999",4,rome,US,ga,single,357,43dc2879c3decdcc3010feb25653b969,1996,20
2280,male,31:30.7,29:19.0,"Less than $10,000",5+,new delhi,IN,dl,single,131,6a3792fa14183fd606e534bcc856f71e,1989,27
2281,male,23:56.4,59:18.0,"$10,000-$14,999",2,valencia,VE,g,divorced,1478,c840778e624dc8bebc4fbcf53669d19e,1972,44
2282,female,20:44.9,14:17.0,"$60,000-$74,999",2,woodstock,CA,on,cohabitating,387,0f45c4f06f690d0a1bd31e684f0bd6d5,1991,25
2283,male,54:00.0,44:18.0,"$40,000-$59,999",2,san francisco,US,ca,married,582,b9a74227dacdcb354b2bc002b7dc85b2,1982,34
2284,male,50:54.3,44:11.0,"$25,000-$39,999",4,traverse city,US,mi,cohabitating,4003,0faa8433072329fc3195798d20990a8a,1979,37
2285,female,33:14.4,,"$60,000-$74,999",3,matawan,US,nj,single,,c904dd357e65890a15bfcf0d2790e537,1990,26
2286,female,33:10.4,29:16.0,"$60,000-$74,999",3,matawan,US,nj,single,234,c904dd357e65890a15bfcf0d2790e537,1990,26
2287,male,29:29.8,14:12.0,"$25,000-$39,999",4,toccoa,US,ga,married,917,5bdb7a76aa1c1a7983d35f6481d424f9,1982,34
2288,female,01:29.6,59:11.0,"$25,000-$39,999",2,colorado springs,US,co,cohabitating,138,62390a3c75bde60adcfc7acb9bde10c8,1992,24
2289,male,46:07.5,29:13.0,"$25,000-$39,999",4,cape coral,US,fl,divorced,1014,704ea1e2c7a14541d48db160c5a96992,1976,40
2290,male,24:15.7,14:13.0,"$10,000-$14,999",4,mumbai,IN,mh,single,602,7410da416c7839e1ff30e5389917969b,1986,30
2291,male,05:42.1,29:13.0,"Less than $10,000",4,chennai,IN,tn,single,2189,40abcee7698d5598e42d10f7cd098fa0,1987,29
2292,male,00:25.6,59:13.0,"$40,000-$59,999",2,edinburgh,GB,sct,cohabitating,72,d7282488fa7f09e71eff8fcec1df9935,1992,24
2293,male,52:05.1,44:14.0,"Less than $10,000",1,new york,US,ny,single,471,8b14447270ea68f509143d5a2cf0c653,1992,24
2294,female,15:35.7,14:13.0,"$25,000-$39,999",3,springfield,US,il,single,82,fe9e08c7aee4552c50c1781e23f025d1,1981,35
2295,male,01:20.4,59:15.0,"Less than $10,000",5+,?,IN,?,married,125,0f8822f77c7b06db4db3cfd2c8bc9ed0,1984,32
2296,male,50:05.1,44:12.0,"Less than $10,000",1,new york,US,ny,single,353,4bcd397d3ff713716e77703118647fdc,1985,31
2297,male,41:39.5,29:13.0,"$40,000-$59,999",4,la prairie,CA,qc,single,4346,7ef0aad36e50b778b3020e7f1f38e00d,1997,19
2298,female,35:21.7,29:15.0,"$10,000-$14,999",3,chennai,IN,tn,single,366,c28da89d1d2ca02ca5a56189cfc37be9,1995,21
2299,male,19:58.6,59:15.0,"$25,000-$39,999",2,melbourne,US,fl,single,1243,573cde97510e797576323ae6cac75b7b,1980,36
2300,female,16:17.3,14:12.0,"$60,000-$74,999",5+,sheridan,US,il,married,125,ce9a8b4401662dfebe9a64269e315b66,1972,44
2301,male,45:41.8,44:14.0,"$15,000-$24,999",5+,hamburg,US,pa,single,87,5e3edf6ec6443eac946d598fbcbbfb00,1996,20
2302,female,43:10.6,14:13.0,"$75,000-$99,999",4,saint paul,US,mn,single,5337,7e5cef4e6097c593ecd4ef3f2af73ccb,1996,20
2303,male,16:42.5,14:17.0,"$10,000-$14,999",1,huntington park,US,ca,single,145,ba4ffabd43dd983b13bbb21e678f0cd8,1988,28
2304,female,01:06.0,59:12.0,"$100,000 or more",3,martinsburg,US,wv,married,114,90e7e11c6b86f22ed824452c282fa33a,1964,52
2305,female,45:13.0,44:13.0,"$60,000-$74,999",4,union springs,US,al,single,60,5368e2d185e3c6f625504dbdaed041d6,1975,41
2306,female,41:29.3,29:12.0,"$15,000-$24,999",3,?,US,?,married,737,0ce3d430debe1069c0d166c851d23109,1967,49
2307,male,21:15.5,14:14.0,"$10,000-$14,999",2,redan,US,ga,married,4021,d1fd16ceb280205f85d76f6a547f12c6,1951,65
2308,male,01:13.0,59:14.0,"Less than $10,000",4,belgrade,RS,0,married,119,3ec831c0c2e323516782b5711b55e9f2,1980,36
2309,male,47:41.6,44:12.0,"$25,000-$39,999",1,birmingham,US,al,single,209,1888b67e376b19d313369adf084a54fc,1985,31
2310,male,41:50.4,29:13.0,"$25,000-$39,999",5+,abu dhabi,AE,?,married,757,3c5ac4ea705f46cde98da3fe7dca2b08,1988,28
2311,male,07:25.4,59:15.0,"$40,000-$59,999",1,plano,US,tx,single,490,dbd22ce87626fe7abea05b6676e3be14,1990,26
2312,female,55:27.0,44:16.0,"$40,000-$59,999",2,prince william county,US,va,divorced,671,482fa6ae613c09a1e1ba9c16791fe83e,1968,48
2313,male,30:52.1,29:15.0,"$60,000-$74,999",3,richmond,US,in,married,97,3a93c21c4e42e28fbc8358128707acbd,1984,32
2314,male,30:43.1,14:14.0,"$40,000-$59,999",4,oneonta,US,ny,single,989,81e12951d671350f68a6f8b05c4b1670,1994,22
2315,female,01:56.7,59:15.0,"$25,000-$39,999",3,manila,PH,man,married,161,4ecb75c63d8e04d99d633b5fc9bff1e4,1975,41
2316,male,00:51.1,44:16.0,"$60,000-$74,999",2,san antonio,US,tx,married,995,1f75eef6a5a79d3fd4029e316f2542e0,1963,53
2317,male,51:25.4,29:13.0,"$25,000-$39,999",3,?,IN,?,single,1332,9f3e51252b8232a3782303b27353c2c4,1987,29
2318,male,39:45.1,29:19.0,"$15,000-$24,999",4,pocatello,US,id,married,4226,eac718a01b2077a1e68e1ef7eb5956ff,1987,29
2319,female,23:59.7,14:14.0,"$15,000-$24,999",5+,hyderabad,IN,ap,single,585,c4c1b82a4d7e0829751ec56769a4c1d5,1989,27
2320,male,12:04.2,59:17.0,"$15,000-$24,999",3,lawrenceville,US,ga,single,767,51a76bd663b85b6d8d70e1e73073d0a5,1986,30
2321,male,45:03.8,44:17.0,"Less than $10,000",2,?,IN,?,married,46,d9fe49042e4e9fb855c87d30d077ed0f,1986,30
2322,male,44:47.5,29:17.0,"$25,000-$39,999",2,johnstown,US,pa,single,4530,8b134ce92ba6463e32ec5e6e2692723d,1989,27
2323,male,17:56.9,14:19.0,"$100,000 or more",5+,suffolk,US,va,single,217,300d356af087778f2babe1c0b7cc4acb,1998,18
2324,male,03:20.3,59:18.0,"$15,000-$24,999",5+,mumbai,IN,mh,married,242,60e3dbe8d5b115f47c45a8b0b6a6a575,1980,36
2325,male,57:07.1,44:43.0,"Less than $10,000",1,chennai,IN,tn,married,744,67c3cf67b56671289fe32cd443e8cd7d,1965,51
2326,female,24:16.8,14:19.0,"$10,000-$14,999",4,harare,ZW,?,married,597,70100d842836d5518501dc75246f4c14,1987,29
2327,male,19:23.4,59:16.0,"Less than $10,000",3,coimbatore,IN,tn,single,1207,b350f8cd8e540880ce81a8e150cab34c,1997,19
2328,male,45:35.7,44:20.0,"$15,000-$24,999",1,santa monica,US,ca,single,75,0a158fb3163b2c2c5c82655738c5d15a,1989,27
2329,male,42:19.8,29:19.0,"$15,000-$24,999",1,cody,US,wy,single,780,4f83a76e7031bf0b8745c0fad0a56670,1981,35
2330,female,18:25.7,14:21.0,"$40,000-$59,999",3,chelsea,US,al,single,244,24aa5707b24d1a9bedd4ed48c0fdbe65,1995,21
2331,female,12:41.7,59:18.0,"$25,000-$39,999",5+,thiruvananthapuram,IN,kl,married,803,07402c30b94aa6e023cc296d70664ee7,1973,43
2332,male,49:51.6,29:17.0,"$10,000-$14,999",1,clemson,US,sc,single,1234,5c79f8fead631ea19cf7e5a8eab33e5e,1991,25
2333,female,47:51.3,44:22.0,"$75,000-$99,999",5+,somerset,US,pa,married,209,59768a9ca332a658a53767ef1de20e76,1964,52
2334,male,15:42.2,14:19.0,"$25,000-$39,999",1,ozark,US,ar,single,83,f90f4a60d97aa42f43bf274f1b036937,1965,51
2335,female,00:42.9,59:17.0,"$25,000-$39,999",2,katy,US,tx,single,85,34547b55f09e4c409acddbae46a13694,1988,28
2336,female,49:58.5,44:16.0,"$25,000-$39,999",4,el cajon,US,ca,single,342,42b790b1012882018bf5a95cdc4f40c7,1995,21
2337,male,45:45.6,29:17.0,"$60,000-$74,999",2,ontario,US,or,cohabitating,988,60b2fd06cd8910e8c7b3910f5cdca379,1985,31
2338,male,23:28.1,14:17.0,"Less than $10,000",1,ames,US,ia,single,551,c8711daa57af519eb7e2dab35229a8d2,1985,31
2339,female,02:46.5,59:17.0,"Less than $10,000",3,kochi,IN,kl,married,209,ac5a64f40210a8c4a0f47acd406ebb14,1986,30
2340,male,54:21.7,44:18.0,"Less than $10,000",3,chennai,IN,tn,married,603,ede7400889a5a74b57da2336a9d85cf5,1984,32
2341,male,45:32.6,29:17.0,"Less than $10,000",1,rohnert park,US,ca,single,975,a628f1dbc821fafa771a3e90161856b3,1980,36
2342,male,16:25.9,14:15.0,"$25,000-$39,999",4,san antonio,US,tx,single,130,39e5dd9f559484fa5551bde3bfb89593,1967,49
2343,male,01:13.6,59:19.0,"$75,000-$99,999",5+,hinesville,US,ga,married,114,96c12a4ba5e0c401a5e36ca48690ba2f,1975,41
2344,male,45:42.0,44:16.0,"$60,000-$74,999",4,houston,US,tx,cohabitating,85,f3d015daa6e6cdcda02c5b7ac757ca73,1982,34
2345,male,31:01.9,29:19.0,"$40,000-$59,999",2,fort drum,US,ny,married,102,b2ed05888bfb627ea00299317f1e7747,1959,57
2346,female,15:51.3,14:20.0,"$100,000 or more",2,chicago,US,il,cohabitating,91,36a489f4f878c444ebe7ec16517636f3,1984,32
2347,female,15:13.3,59:13.0,"$75,000-$99,999",2,phoenix,US,az,married,960,7d53a81833dbe7b9d967fb5bd6ab27a4,1961,55
2348,female,46:56.4,44:15.0,"$10,000-$14,999",1,fremont,US,mi,single,161,8ca16ba5444967f2ee805dbcaeb85af5,1984,32
2349,female,31:09.3,29:14.0,"$40,000-$59,999",3,laurinburg,US,nc,divorced,115,4e36f6be43031503cb7dd6d4673bd39e,1972,44
2350,male,18:11.7,14:13.0,"$15,000-$24,999",5+,chennai,IN,tn,married,238,4a4e3019c8107c72401309958dcb87ac,1947,69
2351,female,00:13.2,59:13.0,"$10,000-$14,999",1,beaumont,US,tx,single,60,ec5a0110098d08133d522f1a8cbfb434,1984,32
2352,male,47:02.2,44:17.0,"Less than $10,000",3,chennai,IN,tn,single,165,1f003ce1e21fe3e566283dfda7f372dd,1986,30
2353,male,42:05.4,29:15.0,"$60,000-$74,999",5+,birch run,US,mi,married,770,e79b589b4de4ae828aef033e37070062,1978,38
2354,male,25:02.5,14:19.0,"$40,000-$59,999",1,rowlett,US,tx,single,643,db5402b341942dd804ccfd21ef003999,1989,27
2355,female,06:09.0,59:14.0,"$25,000-$39,999",3,seattle,US,wa,engaged,414,51e50fd10550689395194347bf0766a7,1990,26
2356,female,04:16.9,59:30.0,"$15,000-$24,999",2,pittsburgh,US,pa,single,3886,e7c857b19db696a28f6533975aab590e,1974,42
2357,female,45:21.6,44:13.0,"$10,000-$14,999",3,modesto,US,ca,single,68,563c148232008f3253eb6ded83889b6b,1991,25
2358,male,36:34.4,29:13.0,"$10,000-$14,999",4,bangalore,IN,ka,married,441,b376884cec184ecd11b8160fb61759f5,1975,41
2359,male,16:57.7,14:18.0,"Less than $10,000",1,maceio,BR,al,single,159,04922b965b3014f53164e77b08ef2e3e,1975,41
2360,male,13:26.3,44:17.0,"Less than $10,000",5+,kolkata,IN,wb,married,5349,685cce1db11269f624ba43b8c7e9da4b,1988,28
2361,female,08:40.7,44:21.0,"Less than $10,000",3,?,IN,?,single,1459,bf2281361713e51e637d124baa19e3aa,1986,30
2362,female,41:52.8,29:14.0,"$40,000-$59,999",1,greensboro,US,nc,single,758,b30f17c69f968ad2fa6851ebe27eac3d,1988,28
2363,female,15:05.4,14:16.0,"Less than $10,000",1,new york,US,ny,single,49,a4d8a8aededa639223c929d6fa6dc4ad,1977,39
2364,female,00:58.2,59:16.0,"$100,000 or more",5+,valrico,US,fl,married,102,47d6a8a94dd1053cbfef72d19bdfeaf2,1969,47
2365,male,46:15.9,29:58.0,"$100,000 or more",4,pittsburgh,US,pa,married,977,6c563db875177d1ae3f2cb6c8de9c244,1974,42
2366,male,43:24.3,14:39.0,"$25,000-$39,999",5+,hobart,US,in,married,1725,4dc6c0164e09a4a57c96e6966688fff6,1982,34
2367,male,20:59.0,59:21.0,"$15,000-$24,999",1,lawrenceville,US,ga,single,1297,47a0ba6fab7db5f26bc5d304c9f8b01b,1986,30
2368,male,48:40.4,44:21.0,"$40,000-$59,999",3,bucyrus,US,oh,single,259,7874663efc77a92254f7cae301cf20e1,1990,26
2369,female,40:36.9,14:59.0,"$75,000-$99,999",3,rome,US,ga,married,5137,de1ab813e3bcc1ec9fc91d229e7029f5,1977,39
2370,female,30:10.0,29:19.0,"$75,000-$99,999",2,glendale,US,az,single,50,abff62510c6e6b987a6677f9438d61cc,1984,32
2371,male,14:50.7,14:18.0,"$25,000-$39,999",2,los angeles,US,ca,cohabitating,32,32ed4215224e8aae4caa90bca2c22f91,1985,31
2372,male,01:20.7,59:18.0,"$15,000-$24,999",2,portimao,PT,8,cohabitating,122,c6fb52629cb89afe3ef66a0a94f8aa8f,1980,36
2373,female,47:10.2,44:21.0,"$25,000-$39,999",4,charlotte amalie,VI,?,divorced,169,f5fa665b7cf9cf6968c93e3066f36a75,1979,37
2374,male,30:48.0,29:21.0,"$15,000-$24,999",1,brandon,US,fl,single,86,210581ff81d24b41765b58d4b78dd2a9,1987,29
2375,male,25:26.2,59:17.0,"Less than $10,000",5+,indore,IN,mp,single,1569,5904817baafe9a8f13e4c9d077971176,1998,18
2376,female,48:05.1,44:16.0,"$25,000-$39,999",3,tobyhanna,US,pa,single,229,b286c9f8bd0b13d5141814ac1cee8330,1990,26
2377,male,34:46.6,,"Less than $10,000",1,bardstown,US,ky,single,,2294a1d18043e1e140a9d1ccf02814a4,1984,32
2378,male,17:06.5,14:17.0,"Less than $10,000",1,pembroke pines,US,fl,single,169,fba5dcd6eb27fbb02c0c9b3a96a29cb6,1996,20
2379,male,08:48.0,44:15.0,"$60,000-$74,999",2,tucson,US,az,engaged,1472,ed2806d62387eee818ede55aa78f2a9f,1982,34
2380,female,07:48.1,59:13.0,"$10,000-$14,999",5+,statesboro,US,ga,married,515,fa493270a43c223a739fcd68d80e62bf,1981,35
2381,female,33:45.0,29:17.0,"$40,000-$59,999",2,?,US,?,married,267,7cb5f712274d366afb6fd98d6b613567,1961,55
2382,female,15:37.3,14:18.0,"$40,000-$59,999",1,austin,US,tx,single,79,254171349ad1f3f064f36c23eed3bc5c,1984,32
2383,female,01:00.1,59:15.0,"Less than $10,000",1,pittsburg,US,ks,single,105,5d4dc9ac4d3c7325e0da8bcb46dbce3f,1961,55
2384,female,52:06.4,44:15.0,"$60,000-$74,999",4,minneapolis,US,mn,married,471,52374a9c2e301673bf0da8903009eeb0,1954,62
2385,female,40:08.4,29:14.0,"Less than $10,000",2,grayson,US,ky,married,654,56e513376dbb88ff9dd54b0225161d55,1962,54
2386,female,20:48.7,14:17.0,"$40,000-$59,999",2,san antonio,US,tx,cohabitating,391,18bb16e96d50d231ac9622e61f6925b5,1982,34
2387,male,00:12.5,59:14.0,"$10,000-$14,999",3,None,ZZ,None,single,58,02c0919d339b4805633a79e6116040c5,1995,21
2388,male,46:32.8,44:16.0,"Less than $10,000",3,chennai,IN,tn,married,136,e6d5bb74447f2c5c80e31c68202debc0,1983,33
2389,male,30:36.6,29:13.0,"$15,000-$24,999",3,ahmedabad,IN,gj,single,83,2f78fc62fa7c0751776991010210fcdd,1983,33
2390,male,14:51.3,14:12.0,"Less than $10,000",3,ahmedabad,IN,gj,single,39,b2eb9a410e941c1325823ecbceaef077,1985,31
2391,female,06:05.9,59:12.0,"$60,000-$74,999",5+,spring hill,US,fl,married,7613,402967935412f8a703c419347b312af2,1981,35
2392,female,00:52.0,59:13.0,"$10,000-$14,999",4,ahmedabad,IN,gj,married,99,b5dc717d9945a468fb14ae696303ef49,1980,36
2393,female,45:00.3,44:14.0,"$40,000-$59,999",1,des moines,US,ia,single,46,143c88532f82b79e06267946aa3f4742,1992,24
2394,female,36:04.8,29:13.0,"$75,000-$99,999",4,burbank,US,ca,married,411,d5586006004c66917a9bb2912f57fa1a,1981,35
2395,male,15:19.1,14:13.0,"$75,000-$99,999",5+,st. louis,US,mo,married,66,07795f8edc7f3a4b599dd1d641718915,1971,45
2396,male,02:00.4,59:12.0,"$60,000-$74,999",2,baltimore,US,md,cohabitating,168,361e0f70dbcdef9a82729cf5c7d31642,1988,28
2397,male,51:31.3,29:12.0,"Less than $10,000",3,chennai,IN,tn,single,4939,ad26551dd76f83a6a4ef02d30fac988d,1979,37
2398,male,45:18.8,44:12.0,"$25,000-$39,999",2,naples,US,fl,single,66,8d34df22190f9a237ad9be60b97fe964,1960,56
2399,female,30:25.0,29:13.0,"$25,000-$39,999",3,clarkston,US,mi,single,72,1e6829012c996f409287ad42b798b2dc,1977,39
2400,male,18:52.2,14:12.0,"$15,000-$24,999",1,catonsville,US,md,single,280,d576ce36b6337d2121e0ede40947c670,1986,30
2401,female,18:04.9,14:13.0,"$15,000-$24,999",2,sevran,FR,j,single,3831,131cae9d50671943361ff2f3b03df3d1,1989,27
2402,female,58:19.0,44:12.0,"$25,000-$39,999",1,newark,US,nj,single,846,c0c897b1eaa95a97f2811d34365ad676,1960,56
2403,female,06:23.1,59:13.0,"$15,000-$24,999",4,johannesburg,ZA,gt,single,430,9a7ebf6703e2fb9a514d19092c33d7a8,1994,22
2404,male,48:07.3,44:12.0,"$10,000-$14,999",4,hyderabad,IN,ap,married,235,26da8c810f744c0822015d9076c19fd3,1974,42
2405,male,37:51.2,29:12.0,"$25,000-$39,999",3,stockholm,SE,ab,single,519,ce2cff99c6ff7e34d5859045123f3cab,1993,23
2406,female,32:19.4,14:12.0,"$100,000 or more",2,lansdale,US,pa,married,1087,4ebbded63bae794f71ee4fa7ef03146b,1974,42
2407,female,59:55.9,59:12.0,"Less than $10,000",4,chennai,IN,tn,married,43,bd138e4a05034a7d4020db3e43c812cf,1982,34
2408,male,48:41.9,44:13.0,"$40,000-$59,999",4,?,VN,?,single,268,8ec92f27c1f9529a12cc454000457a96,1988,28
2409,male,37:37.7,29:12.0,"$40,000-$59,999",3,?,IN,?,married,505,10b9227aebe26184eb7d7edc091afa0e,1990,26
2410,male,15:48.4,14:13.0,"$10,000-$14,999",4,lisbon,PT,11,single,95,e6af8be126eca85e5a9fb9aa9a7a34fb,1995,21
2411,male,05:57.4,59:11.0,"Less than $10,000",1,kalamazoo,US,mi,single,406,762b0d7f797ccc2735f43f86618fc0e6,1984,32
2412,male,55:34.9,29:12.0,"Less than $10,000",3,?,IN,?,single,5182,6a6ade81ef724405ab7655b226d1963e,1980,36
2413,female,50:03.3,44:14.0,"$75,000-$99,999",5+,atlanta,US,ga,married,349,9dc2e04eee0587aa874ef5a0a4a8964e,1970,46
2414,male,31:08.7,29:13.0,"$25,000-$39,999",4,baume-les-dames,FR,i,married,115,337a4b4e3365ebc5ab0c35676fc448f6,1973,43
2415,female,16:06.4,14:14.0,"$75,000-$99,999",3,phoenix,ZA,nl,single,112,c0b5908da45b69ffcbd10238842ac57b,1972,44
2416,male,10:32.7,59:13.0,"$60,000-$74,999",3,charlotte,US,nc,married,679,76cc631c510bfedcde1603201aa57540,1975,41
2417,male,46:03.6,44:13.0,"Less than $10,000",5+,?,IN,?,married,110,334a30ab7842e0dd04c4afdbd3ee9afa,1983,33
2418,female,31:28.7,14:19.0,"$15,000-$24,999",4,chennai,IN,tn,married,1029,893b2161e2dff1547fba492b7747ec11,1979,37
2419,female,21:10.4,59:14.0,"$15,000-$24,999",3,lompoc,US,ca,married,1316,afcd2567bba33f972c0adab624b26b6b,1984,32
2420,male,58:15.8,29:22.0,"$15,000-$24,999",5+,kozhikode,IN,kl,married,1733,34b435a81f505781dfaa3c617ab660f6,1955,61
2421,female,54:54.7,44:14.0,"Less than $10,000",1,cleveland,US,oh,single,640,aff9d514a38a2f6e67975be76013ddea,1957,59
2422,male,31:11.8,14:17.0,"$25,000-$39,999",4,perth,AU,wa,single,1014,3174485f4d24e1df2714b80de46657d5,1996,20
2423,female,01:05.6,59:22.0,"$100,000 or more",4,bangalore,IN,ka,married,103,027d4eab8698e457359f49840b05a8f7,1973,43
2424,male,46:30.0,44:17.0,"Less than $10,000",3,chennai,IN,tn,single,132,49f024fa54e56dc620653bac007e88ca,1988,28
2425,male,32:02.5,29:41.0,"$60,000-$74,999",3,sao paulo,BR,sp,single,141,b00219d59612d7d749decba34e7edb2c,1992,24
2426,female,17:44.9,14:17.0,"$60,000-$74,999",5+,henderson,US,nv,married,207,de520405ece373fdb06c7ff35a1431b2,1979,37
2427,female,07:37.9,59:15.0,"$40,000-$59,999",3,tulsa,US,ok,single,502,b1eaf07f9a02e8d6acad583df429a725,1990,26
2428,male,53:55.9,44:18.0,"$25,000-$39,999",5+,constantine,DZ,?,married,577,3688ea7a44252fc56baab43fea7dce75,1972,44
2429,female,37:21.2,29:17.0,"$15,000-$24,999",3,nairobi,KE,?,married,484,5f708bc4e9b13c5ac392372b39fbd326,1986,30
2430,female,23:45.8,59:17.0,"$60,000-$74,999",3,san francisco,US,ca,married,1468,e9f32ae355e0660a785692954bf195d0,1987,29
2431,male,17:40.5,14:17.0,"$75,000-$99,999",5+,erode,IN,tn,married,203,6107eb8f952bad4e6219c08b642d6e8e,1987,29
2432,male,55:47.4,44:17.0,"$10,000-$14,999",4,kochi,IN,kl,married,690,9260fced8ccb92d218a8af24cc01ab0f,1976,40
2433,male,35:20.0,29:27.0,"$25,000-$39,999",5+,chandler,US,az,married,352,12908f8d8253c58a8031636459b55886,1989,27
2434,male,28:55.9,44:43.0,"Less than $10,000",3,chennai,IN,tn,married,2652,42a679f9d38ac1c10c4f220a5a7f6fb9,1986,30
2435,female,15:47.1,14:17.0,"$40,000-$59,999",3,miami,US,fl,cohabitating,90,104059e49b0b936d6b38cba6f0368cc3,1981,35
2436,male,11:21.4,59:34.0,"$15,000-$24,999",4,chennai,IN,tn,single,707,93cc4a622c5486fcc8027c2f56291e2e,1990,26
2437,male,11:14.9,,"$15,000-$24,999",4,chennai,IN,tn,single,,93cc4a622c5486fcc8027c2f56291e2e,1990,26
2438,female,57:37.9,44:13.0,"$15,000-$24,999",1,medan,ID,su,single,4404,4bf7429c46d3c29c22686110cc2f74ca,1974,42
2439,female,43:28.0,29:23.0,"$10,000-$14,999",5+,chennai,IN,tn,married,845,b5fd0ef7844d7968b702826c9f8c92d6,1952,64
2440,female,43:20.0,,"$10,000-$14,999",5+,chennai,IN,tn,married,,b5fd0ef7844d7968b702826c9f8c92d6,1952,64
2441,female,43:19.9,,"$10,000-$14,999",5+,chennai,IN,tn,married,,b5fd0ef7844d7968b702826c9f8c92d6,1952,64
2442,female,43:19.9,,"$10,000-$14,999",5+,chennai,IN,tn,married,,b5fd0ef7844d7968b702826c9f8c92d6,1952,64
2443,female,43:19.8,,"$10,000-$14,999",5+,chennai,IN,tn,married,,b5fd0ef7844d7968b702826c9f8c92d6,1952,64
2444,male,16:51.9,14:20.0,"$25,000-$39,999",4,jacksonville,US,fl,married,151,1de95c1075f80bde87f2cf6af67c6ca6,1954,62
2445,male,10:37.9,59:16.0,"Less than $10,000",2,?,IN,?,married,681,c238d95b6890f73e567c240e21a50fbc,1985,31
